"id","language","rt","type","response","nr_black","variant","comments"
173,"English",2760,"some",1,2,"C","I liked doing it."
173,"English",4151,"filler",1,8,"C","I liked doing it."
173,"English",22,"filler",1,6,"C","I liked doing it."
173,"English",2207,"most",0,3,"C","I liked doing it."
173,"English",1329,"some",1,5,"C","I liked doing it."
173,"English",1334,"filler",1,6,"C","I liked doing it."
173,"English",2640,"filler",1,5,"C","I liked doing it."
173,"English",1214,"many",1,6,"C","I liked doing it."
173,"English",1455,"some",1,8,"C","I liked doing it."
174,"English",4583,"filler",0,5,"C",NA
174,"English",3316,"many",1,8,"C",NA
174,"English",1786,"filler",1,2,"C",NA
174,"English",2037,"most",1,9,"C",NA
174,"English",2310,"some",1,9,"C",NA
174,"English",1684,"filler",0,7,"C",NA
174,"English",2980,"filler",1,6,"C",NA
174,"English",2953,"many",1,5,"C",NA
174,"English",1953,"some",1,2,"C",NA
174,"English",1689,"filler",1,7,"C",NA
174,"English",2538,"filler",0,3,"C",NA
174,"English",1874,"most",0,4,"C",NA
174,"English",2296,"some",1,6,"C",NA
175,"English",3610,"filler",1,8,"C","no"
175,"English",3871,"many",1,6,"C","no"
175,"English",2740,"filler",0,6,"C","no"
175,"English",2345,"most",0,3,"C","no"
175,"English",1839,"some",0,0,"C","no"
175,"English",3436,"filler",1,3,"C","no"
175,"English",1948,"filler",0,3,"C","no"
175,"English",1738,"most",1,10,"C","no"
175,"English",1389,"some",1,9,"C","no"
175,"English",2799,"filler",1,8,"C","no"
175,"English",1540,"filler",1,6,"C","no"
175,"English",1491,"many",1,10,"C","no"
175,"English",2063,"some",1,7,"C","no"
176,"english",8175,"filler",4,2,"A",NA
176,"english",6118,"many",5,5,"A",NA
176,"english",7025,"filler",4,7,"A",NA
176,"english",2806,"most",3,4,"A",NA
176,"english",4714,"some",3,9,"A",NA
176,"english",4961,"filler",1,6,"A",NA
176,"english",5868,"filler",7,3,"A",NA
176,"english",4386,"most",6,10,"A",NA
176,"english",3890,"some",7,3,"A",NA
176,"english",6373,"filler",2,2,"A",NA
176,"english",3362,"filler",5,3,"A",NA
176,"english",2938,"many",6,8,"A",NA
176,"english",4127,"some",5,6,"A",NA
177,"english",13522,"filler",2,6,"A",NA
177,"english",6482,"most",7,10,"A",NA
177,"english",11539,"filler",7,3,"A",NA
177,"english",6599,"many",7,9,"A",NA
177,"english",7684,"some",2,10,"A",NA
177,"english",4432,"filler",2,3,"A",NA
177,"english",5007,"filler",4,5,"A",NA
177,"english",6722,"many",3,6,"A",NA
177,"english",6999,"some",7,2,"A",NA
177,"english",4204,"filler",7,2,"A",NA
177,"english",6020,"filler",3,4,"A",NA
177,"english",5416,"most",2,5,"A",NA
177,"english",7261,"some",7,7,"A",NA
178,"english",4316,"filler",3,3,"A",NA
178,"english",4148,"most",7,3,"A",NA
178,"english",2844,"filler",2,6,"A",NA
178,"english",4111,"many",7,9,"A",NA
178,"english",2545,"some",5,7,"A",NA
178,"english",3057,"filler",5,8,"A",NA
178,"english",4639,"filler",7,3,"A",NA
178,"english",2514,"most",7,10,"A",NA
178,"english",3189,"some",1,0,"A",NA
178,"english",3156,"filler",3,8,"A",NA
178,"english",5019,"filler",1,7,"A",NA
178,"english",3612,"many",4,5,"A",NA
178,"english",3269,"some",2,10,"A",NA
179,"English",7652,"filler",3,7,"B",NA
179,"English",7290,"some",7,6,"B",NA
179,"English",5053,"filler",7,6,"B",NA
179,"English",3901,"filler",1,8,"B",NA
179,"English",3401,"some",7,3,"B",NA
179,"English",4662,"filler",1,4,"B",NA
179,"English",3463,"filler",3,2,"B",NA
179,"English",3486,"some",7,8,"B",NA
180,"English",10189,"filler",0,3,"C",NA
180,"English",8311,"most",1,5,"C",NA
180,"English",3151,"filler",0,2,"C",NA
180,"English",1935,"many",1,9,"C",NA
180,"English",2415,"some",1,3,"C",NA
180,"English",3431,"filler",1,2,"C",NA
180,"English",2653,"filler",0,4,"C",NA
180,"English",2344,"many",0,3,"C",NA
180,"English",2127,"some",1,8,"C",NA
180,"English",1816,"filler",1,4,"C",NA
180,"English",1887,"filler",1,5,"C",NA
180,"English",5543,"most",1,7,"C",NA
180,"English",1791,"some",1,6,"C",NA
181,"English",6292,"filler",1,8,"B","No"
181,"English",3518,"some",1,10,"B","No"
181,"English",3600,"filler",4,8,"B","No"
181,"English",2570,"filler",4,4,"B","No"
181,"English",2711,"some",7,7,"B","No"
181,"English",2168,"filler",4,3,"B","No"
181,"English",2849,"filler",7,4,"B","No"
181,"English",3033,"some",7,3,"B","No"
182,"english",8261,"filler",6,7,"B",NA
182,"english",5873,"some",2,9,"B",NA
182,"english",5699,"filler",1,6,"B",NA
182,"english",9454,"filler",4,8,"B",NA
182,"english",5119,"some",7,2,"B",NA
182,"english",3381,"filler",6,6,"B",NA
182,"english",4028,"filler",7,3,"B",NA
182,"english",3220,"some",7,6,"B",NA
183,"English",10360,"filler",0,5,"C",NA
183,"English",7314,"most",0,4,"C",NA
183,"English",3332,"filler",1,5,"C",NA
183,"English",2684,"many",1,8,"C",NA
183,"English",2510,"some",1,3,"C",NA
183,"English",1766,"filler",1,5,"C",NA
183,"English",3358,"filler",0,4,"C",NA
183,"English",4801,"many",1,6,"C",NA
183,"English",2095,"some",1,7,"C",NA
183,"English",1687,"filler",0,8,"C",NA
183,"English",3317,"filler",1,4,"C",NA
183,"English",2039,"most",1,9,"C",NA
183,"English",3355,"some",1,9,"C",NA
184,"english",5710,"filler",4,2,"A",NA
184,"english",3152,"many",4,7,"A",NA
184,"english",2876,"filler",2,8,"A",NA
184,"english",2935,"most",5,8,"A",NA
184,"english",2184,"some",4,8,"A",NA
184,"english",3072,"filler",1,5,"A",NA
184,"english",2175,"filler",3,5,"A",NA
184,"english",4304,"most",4,6,"A",NA
184,"english",1632,"some",4,7,"A",NA
184,"english",2527,"filler",4,6,"A",NA
184,"english",2076,"filler",4,8,"A",NA
184,"english",2421,"many",5,6,"A",NA
184,"english",2671,"some",2,2,"A",NA
185,"English",5264,"filler",1,6,"B","none"
185,"English",6365,"some",5,6,"B","none"
185,"English",3688,"filler",1,8,"B","none"
185,"English",2889,"filler",1,3,"B","none"
185,"English",3494,"some",3,1,"B","none"
185,"English",4044,"filler",7,8,"B","none"
185,"English",4534,"filler",4,5,"B","none"
185,"English",3251,"some",3,10,"B","none"
186,"english",24097,"filler",4,6,"B",NA
186,"english",6159,"some",1,0,"B",NA
186,"english",7470,"filler",1,8,"B",NA
186,"english",12537,"filler",7,5,"B",NA
186,"english",16641,"some",7,8,"B",NA
186,"english",5023,"filler",1,7,"B",NA
186,"english",17856,"filler",2,4,"B",NA
186,"english",4433,"some",7,7,"B",NA
187,"English",4958,"filler",1,3,"C",NA
187,"English",2214,"many",0,3,"C",NA
187,"English",3418,"filler",0,4,"C",NA
187,"English",1743,"most",1,8,"C",NA
187,"English",1811,"some",1,2,"C",NA
187,"English",2462,"filler",1,2,"C",NA
187,"English",2867,"filler",0,2,"C",NA
187,"English",4690,"most",0,5,"C",NA
187,"English",1923,"some",1,10,"C",NA
187,"English",2191,"filler",0,4,"C",NA
187,"English",2767,"filler",0,4,"C",NA
187,"English",1810,"many",1,9,"C",NA
187,"English",1451,"some",1,6,"C",NA
188,"ENGLISH",12160,"filler",2,3,"B","THANK YOU"
188,"ENGLISH",9747,"some",5,9,"B","THANK YOU"
188,"ENGLISH",8300,"filler",1,7,"B","THANK YOU"
188,"ENGLISH",8102,"filler",5,8,"B","THANK YOU"
188,"ENGLISH",5231,"some",7,5,"B","THANK YOU"
188,"ENGLISH",4545,"filler",1,8,"B","THANK YOU"
188,"ENGLISH",5838,"filler",7,8,"B","THANK YOU"
188,"ENGLISH",8445,"some",7,3,"B","THANK YOU"
189,"english",8060,"filler",6,8,"A",NA
189,"english",2648,"most",1,3,"A",NA
189,"english",3383,"filler",4,8,"A",NA
189,"english",3033,"many",7,9,"A",NA
189,"english",2583,"some",7,5,"A",NA
189,"english",3771,"filler",5,4,"A",NA
189,"english",4504,"filler",1,8,"A",NA
189,"english",2544,"most",7,9,"A",NA
189,"english",2601,"some",2,9,"A",NA
189,"english",3508,"filler",5,8,"A",NA
189,"english",3044,"filler",1,3,"A",NA
189,"english",2960,"many",3,5,"A",NA
189,"english",3180,"some",7,2,"A",NA
190,"English",7660,"filler",0,6,"C",NA
190,"English",1941,"many",1,9,"C",NA
190,"English",2119,"filler",1,5,"C",NA
190,"English",2970,"most",1,6,"C",NA
190,"English",2200,"some",1,1,"C",NA
190,"English",1608,"filler",0,6,"C",NA
190,"English",1920,"filler",1,3,"C",NA
190,"English",1437,"many",0,4,"C",NA
190,"English",1701,"some",1,7,"C",NA
190,"English",1668,"filler",1,7,"C",NA
190,"English",2008,"filler",0,6,"C",NA
190,"English",1982,"most",1,10,"C",NA
190,"English",1342,"some",1,8,"C",NA
191,"English",3573,"filler",1,5,"C","Thank You"
191,"English",917,"most",0,5,"C","Thank You"
191,"English",927,"filler",0,8,"C","Thank You"
191,"English",798,"many",1,9,"C","Thank You"
191,"English",1638,"some",0,2,"C","Thank You"
191,"English",777,"filler",1,6,"C","Thank You"
191,"English",684,"filler",1,7,"C","Thank You"
191,"English",777,"many",0,6,"C","Thank You"
191,"English",669,"some",0,5,"C","Thank You"
191,"English",775,"filler",1,6,"C","Thank You"
191,"English",727,"filler",0,4,"C","Thank You"
191,"English",955,"most",1,9,"C","Thank You"
191,"English",750,"some",1,9,"C","Thank You"
192,"English",4807,"filler",0,7,"D","no"
192,"English",3332,"some",1,8,"D","no"
192,"English",6087,"filler",0,8,"D","no"
192,"English",4562,"filler",0,7,"D","no"
192,"English",4216,"some",0,1,"D","no"
192,"English",2813,"filler",1,2,"D","no"
192,"English",3142,"filler",1,3,"D","no"
192,"English",2461,"some",1,7,"D","no"
193,"English",6309,"filler",1,3,"D","Thanks!"
193,"English",2638,"some",1,9,"D","Thanks!"
193,"English",5624,"filler",1,6,"D","Thanks!"
193,"English",2417,"filler",1,7,"D","Thanks!"
193,"English",2990,"some",1,6,"D","Thanks!"
193,"English",2197,"filler",0,8,"D","Thanks!"
193,"English",2331,"filler",0,5,"D","Thanks!"
193,"English",1752,"some",1,3,"D","Thanks!"
194,"English",4210,"filler",0,4,"C","Good luck with your research!"
194,"English",6700,"many",1,9,"C","Good luck with your research!"
194,"English",5125,"filler",1,7,"C","Good luck with your research!"
194,"English",8084,"most",0,6,"C","Good luck with your research!"
194,"English",3689,"some",1,5,"C","Good luck with your research!"
194,"English",3087,"filler",0,6,"C","Good luck with your research!"
194,"English",2240,"filler",1,6,"C","Good luck with your research!"
194,"English",1924,"most",1,8,"C","Good luck with your research!"
194,"English",2188,"some",1,3,"C","Good luck with your research!"
194,"English",2159,"filler",1,4,"C","Good luck with your research!"
194,"English",7812,"filler",0,5,"C","Good luck with your research!"
194,"English",2496,"many",0,3,"C","Good luck with your research!"
194,"English",2203,"some",0,10,"C","Good luck with your research!"
195,"english",8675,"filler",1,4,"D",NA
195,"english",2246,"some",0,0,"D",NA
195,"english",2378,"filler",1,8,"D",NA
195,"english",3189,"filler",0,8,"D",NA
195,"english",3073,"some",0,10,"D",NA
195,"english",2474,"filler",1,4,"D",NA
195,"english",1379,"filler",0,6,"D",NA
195,"english",3277,"some",0,7,"D",NA
196,"english",6648,"filler",7,3,"B",NA
196,"english",3549,"some",2,9,"B",NA
196,"english",2835,"filler",2,7,"B",NA
196,"english",2253,"filler",2,5,"B",NA
196,"english",2514,"some",6,5,"B",NA
196,"english",3685,"filler",7,5,"B",NA
196,"english",3798,"filler",2,2,"B",NA
196,"english",2852,"some",1,0,"B",NA
197,"english",9554,"filler",1,8,"A",NA
197,"english",4627,"many",7,9,"A",NA
197,"english",8527,"filler",2,7,"A",NA
197,"english",6711,"most",1,10,"A",NA
197,"english",131893,"some",7,3,"A",NA
197,"english",3376,"filler",7,3,"A",NA
197,"english",4703,"filler",7,4,"A",NA
197,"english",3165,"many",2,4,"A",NA
197,"english",3737,"some",3,7,"A",NA
197,"english",3120,"filler",4,2,"A",NA
197,"english",3949,"filler",6,8,"A",NA
197,"english",3528,"most",3,5,"A",NA
197,"english",4106,"some",3,9,"A",NA
198,"English",6317,"filler",0,3,"C",NA
198,"English",1646,"many",0,4,"C",NA
198,"English",2305,"filler",1,8,"C",NA
198,"English",1135,"most",1,10,"C",NA
198,"English",2270,"some",1,7,"C",NA
198,"English",3139,"filler",1,7,"C",NA
198,"English",1763,"filler",1,5,"C",NA
198,"English",1406,"most",1,5,"C",NA
198,"English",1990,"some",0,10,"C",NA
198,"English",3182,"filler",1,5,"C",NA
198,"English",3531,"filler",0,6,"C",NA
198,"English",1438,"many",1,7,"C",NA
198,"English",1856,"some",1,2,"C",NA
199,"English",11332,"filler",7,8,"B","No problems."
199,"English",5207,"some",7,4,"B","No problems."
199,"English",7994,"filler",2,5,"B","No problems."
199,"English",8771,"filler",5,2,"B","No problems."
199,"English",10243,"some",3,6,"B","No problems."
199,"English",5434,"filler",1,7,"B","No problems."
199,"English",3953,"filler",1,7,"B","No problems."
199,"English",5077,"some",1,8,"B","No problems."
200,"english",12069,"filler",5,7,"B",NA
200,"english",8462,"some",6,2,"B",NA
200,"english",6935,"filler",7,3,"B",NA
200,"english",7201,"filler",3,7,"B",NA
200,"english",4679,"some",7,5,"B",NA
200,"english",5164,"filler",5,4,"B",NA
200,"english",9292,"filler",1,5,"B",NA
200,"english",8650,"some",1,10,"B",NA
201,"English",10849,"filler",7,7,"B","no"
201,"English",3974,"some",7,4,"B","no"
201,"English",6044,"filler",3,7,"B","no"
201,"English",7431,"filler",2,8,"B","no"
201,"English",4410,"some",3,9,"B","no"
201,"English",6507,"filler",1,7,"B","no"
201,"English",3266,"filler",2,7,"B","no"
201,"English",4243,"some",7,5,"B","no"
202,"English",5995,"filler",0,2,"D",NA
202,"English",3507,"some",1,7,"D",NA
202,"English",5631,"filler",0,6,"D",NA
202,"English",4157,"filler",0,4,"D",NA
202,"English",8257,"some",1,9,"D",NA
202,"English",3356,"filler",1,7,"D",NA
202,"English",2784,"filler",0,5,"D",NA
202,"English",3344,"some",1,4,"D",NA
203,"English",4978,"filler",0,6,"D",NA
203,"English",2542,"some",1,8,"D",NA
203,"English",1286,"filler",1,6,"D",NA
203,"English",2223,"filler",0,2,"D",NA
203,"English",1405,"some",1,4,"D",NA
203,"English",3691,"filler",1,8,"D",NA
203,"English",2143,"filler",0,4,"D",NA
203,"English",1767,"some",1,7,"D",NA
204,"English",7293,"filler",1,4,"D",NA
204,"English",1982,"some",1,8,"D",NA
204,"English",3798,"filler",0,6,"D",NA
204,"English",2654,"filler",0,3,"D",NA
204,"English",1827,"some",0,0,"D",NA
204,"English",3878,"filler",1,8,"D",NA
204,"English",3661,"filler",1,8,"D",NA
204,"English",2548,"some",1,5,"D",NA
205,"english",3930,"filler",1,5,"C",NA
205,"english",2367,"many",1,7,"C",NA
205,"english",2428,"filler",1,8,"C",NA
205,"english",1529,"most",0,3,"C",NA
205,"english",1329,"some",1,4,"C",NA
205,"english",1549,"filler",1,4,"C",NA
205,"english",1754,"filler",0,6,"C",NA
205,"english",5174,"many",0,5,"C",NA
205,"english",2014,"some",1,10,"C",NA
205,"english",1928,"filler",0,2,"C",NA
205,"english",4353,"filler",1,6,"C",NA
205,"english",1546,"most",1,10,"C",NA
205,"english",1186,"some",1,7,"C",NA
206,"English",13226,"filler",2,8,"B","none"
206,"English",6935,"some",4,5,"B","none"
206,"English",4542,"filler",2,3,"B","none"
206,"English",4472,"filler",4,6,"B","none"
206,"English",5824,"some",3,8,"B","none"
206,"English",3415,"filler",2,8,"B","none"
206,"English",5025,"filler",1,7,"B","none"
206,"English",3434,"some",1,0,"B","none"
207,"English",18081,"filler",1,8,"B","Hi"
207,"English",4742,"some",7,8,"B","Hi"
207,"English",9352,"filler",6,2,"B","Hi"
207,"English",13718,"filler",6,2,"B","Hi"
207,"English",4671,"some",7,6,"B","Hi"
207,"English",5014,"filler",5,6,"B","Hi"
207,"English",7575,"filler",3,2,"B","Hi"
207,"English",7677,"some",7,2,"B","Hi"
208,"English",7849,"filler",6,7,"B","Thanks for a fairly-compensated HIT!"
208,"English",8127,"some",7,2,"B","Thanks for a fairly-compensated HIT!"
208,"English",4448,"filler",3,5,"B","Thanks for a fairly-compensated HIT!"
208,"English",4309,"filler",4,5,"B","Thanks for a fairly-compensated HIT!"
208,"English",4095,"some",6,6,"B","Thanks for a fairly-compensated HIT!"
208,"English",3689,"filler",2,6,"B","Thanks for a fairly-compensated HIT!"
208,"English",4666,"filler",5,4,"B","Thanks for a fairly-compensated HIT!"
208,"English",7200,"some",4,9,"B","Thanks for a fairly-compensated HIT!"
209,"english",6539,"filler",6,3,"A",NA
209,"english",3879,"most",7,8,"A",NA
209,"english",3202,"filler",5,7,"A",NA
209,"english",2945,"many",4,4,"A",NA
209,"english",3876,"some",5,8,"A",NA
209,"english",2424,"filler",2,2,"A",NA
209,"english",3369,"filler",5,4,"A",NA
209,"english",5870,"many",6,9,"A",NA
209,"english",2885,"some",7,5,"A",NA
209,"english",2805,"filler",6,2,"A",NA
209,"english",3236,"filler",1,8,"A",NA
209,"english",2542,"most",2,4,"A",NA
209,"english",3029,"some",6,3,"A",NA
210,"English",5449,"filler",0,7,"C","Thanks!"
210,"English",1922,"many",1,6,"C","Thanks!"
210,"English",1711,"filler",0,2,"C","Thanks!"
210,"English",1907,"most",1,10,"C","Thanks!"
210,"English",1433,"some",1,2,"C","Thanks!"
210,"English",1890,"filler",1,4,"C","Thanks!"
210,"English",2842,"filler",0,5,"C","Thanks!"
210,"English",2029,"many",1,7,"C","Thanks!"
210,"English",2899,"some",0,8,"C","Thanks!"
210,"English",2059,"filler",1,2,"C","Thanks!"
210,"English",4114,"filler",0,8,"C","Thanks!"
210,"English",2174,"most",0,5,"C","Thanks!"
210,"English",35,"some",0,7,"C","Thanks!"
211,"English",16675,"filler",4,3,"B",NA
211,"English",9022,"some",7,3,"B",NA
211,"English",16336,"filler",2,2,"B",NA
211,"English",14846,"filler",3,8,"B",NA
211,"English",4047,"some",7,8,"B",NA
211,"English",7386,"filler",1,8,"B",NA
211,"English",5076,"filler",5,8,"B",NA
211,"English",3719,"some",7,6,"B",NA
212,"english",15666,"filler",6,6,"A",NA
212,"english",5339,"most",7,7,"A",NA
212,"english",3987,"filler",1,3,"A",NA
212,"english",6070,"many",2,4,"A",NA
212,"english",7080,"some",3,10,"A",NA
212,"english",10171,"filler",4,2,"A",NA
212,"english",7847,"filler",3,4,"A",NA
212,"english",12407,"most",3,5,"A",NA
212,"english",6104,"some",6,5,"A",NA
212,"english",5760,"filler",4,2,"A",NA
212,"english",6594,"filler",4,3,"A",NA
212,"english",3637,"many",5,7,"A",NA
212,"english",5061,"some",6,3,"A",NA
213,"english",11565,"filler",1,2,"A",NA
213,"english",4367,"most",7,9,"A",NA
213,"english",7768,"filler",3,7,"A",NA
213,"english",5814,"many",3,4,"A",NA
213,"english",4263,"some",7,4,"A",NA
213,"english",3339,"filler",1,3,"A",NA
213,"english",4329,"filler",3,8,"A",NA
213,"english",4446,"most",1,5,"A",NA
213,"english",3637,"some",2,10,"A",NA
213,"english",4474,"filler",6,8,"A",NA
213,"english",5034,"filler",6,7,"A",NA
213,"english",4213,"many",7,7,"A",NA
213,"english",3520,"some",7,7,"A",NA
214,"Japanese",8463,"filler",4,6,"B",NA
214,"Japanese",7795,"some",1,0,"B",NA
214,"Japanese",4454,"filler",2,4,"B",NA
214,"Japanese",3993,"filler",7,4,"B",NA
214,"Japanese",4434,"some",6,7,"B",NA
214,"Japanese",4035,"filler",2,2,"B",NA
